type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInPosition,1673903839138,20.0,20.0,20,0.2,0.1,false,true,AIR,9.329571283228344,100.4,2.20874628786191,0.0,0.0,0
PacketPlayInPosition,1673903839198,20.0,20.0,20,0.2,0.1,false,true,AIR,9.577293079657295,100.71360000610352,1.6257685210694013,0.0,0.0,0
PacketPlayInPosition,1673903839237,20.0,20.0,20,0.2,0.1,false,true,AIR,9.82345688121329,100.94252801654054,1.0464572720593548,0.0,0.0,0
PacketPlayInPosition,1673903839297,20.0,20.0,20,0.2,0.1,false,true,AIR,10.068072486582027,100.74252801654053,0.47078948102843854,0.0,0.0,0
PacketPlayInPosition,1673903839339,20.0,20.0,20,0.2,0.1,false,true,AIR,10.311149632822406,100.46812801119995,-0.10125776679682763,0.0,0.0,0
PacketPlayInPosition,1673903839397,20.0,20.0,20,0.2,0.1,false,true,AIR,10.55269799575411,100.12081599920654,-0.6697072420722079,0.0,0.0,0
PacketPlayInPosition,1673903839439,20.0,20.0,20,0.2,0.1,false,true,AIR,10.792727190342765,100.0,-1.234581572242148,0.0,0.0,0
PacketPlayInPosition,1673903839497,20.0,20.0,20,0.2,0.1,false,true,AIR,11.03027349218898,100.0,-1.7936127699665856,0.0,0.0,0
PacketPlayInPosition,1673903839539,20.0,20.0,20,0.2,0.1,false,true,AIR,11.540760494856496,100.4,-2.994970813876402,0.0,0.0,0
PacketPlayInKeepAlive,1673903839567,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInPosition,1673903839597,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,100.71360000610352,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839639,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,100.94252801654054,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839697,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,101.08847746960939,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839737,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,101.15310793487474,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839837,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,101.04488488728204,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839899,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,100.87518719878484,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839941,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,100.630483459295,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903839995,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,100.3122737884017,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903840041,20.0,20.0,20,0.2,0.1,false,true,AIR,11.788482291285446,99.92202830333102,-3.5779485806689104,0.0,0.0,0
PacketPlayInPosition,1673903840095,20.0,20.0,20,0.2,0.1,false,true,AIR,11.809333142457621,99.46118771899253,-3.627018070387618,0.0,0.0,0
PacketPlayInPosition,1673903840140,20.0,20.0,20,0.2,0.1,false,true,AIR,11.828307417571137,99.0,-3.6716713073185394,0.0,0.0,0
PacketPlayInPosition,1673903840195,20.0,20.0,20,0.2,0.1,false,true,AIR,11.845574008422057,99.0,-3.7123057540967563,0.0,0.0,0
PacketPlayInPosition,1673903840299,20.0,20.0,20,0.2,0.1,false,true,AIR,11.860149016315587,99.0,-3.7466059461645025,0.0,0.0,0
PacketPlayInHeldItemSlot,1673903841295,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInPosition,1673903841295,20.0,20.0,20,0.2,0.1,false,true,AIR,11.860149016315587,99.0,-3.7568313845983936,0.0,0.0,0
PacketPlayInKeepAlive,1673903841641,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInPosition,1673903842003,20.0,20.0,20,0.2,0.1,false,true,AIR,11.82182296895469,99.0,-3.6666365259877636,0.0,0.0,0
PacketPlayInPosition,1673903842038,20.0,20.0,20,0.2,0.1,false,true,AIR,11.76257089730413,99.0,-3.527195268855631,0.0,0.0,0
PacketPlayInPosition,1673903842099,20.0,20.0,20,0.2,0.1,false,true,AIR,11.637486609403384,99.0,-3.413635039099743,0.0,0.0,0
PacketPlayInPosition,1673903842143,20.0,20.0,20,0.2,0.1,false,true,AIR,11.476457927255002,99.0,-3.3142058519326425,0.0,0.0,0
PacketPlayInPosition,1673903842199,20.0,20.0,20,0.2,0.1,false,true,AIR,11.295803603567839,99.41999998688698,-3.3000000119209276,0.0,0.0,0
PacketPlayInPosition,1673903842237,20.0,20.0,20,0.2,0.1,false,true,AIR,11.178619798538133,99.7531999805212,-3.3000000119209276,0.0,0.0,0
PacketPlayInPosition,1673903842305,20.0,20.0,20,0.2,0.1,false,true,AIR,11.053436000048297,100.00133597911214,-3.2925149518996464,0.0,0.0,0
PacketPlayInPosition,1673903842339,20.0,20.0,20,0.2,0.1,false,true,AIR,10.920972207299933,100.16610926093821,-3.278218487062696,0.0,0.0,0
PacketPlayInPosition,1673903842399,20.0,20.0,20,0.2,0.1,false,true,AIR,10.781883619585384,100.24918707874468,-3.25772364366485,0.0,0.0,0
PacketPlayInPosition,1673903842437,20.0,20.0,20,0.2,0.1,false,true,AIR,10.636766468277864,100.25220334025373,-3.23158827561403,0.0,0.0,0
PacketPlayInPosition,1673903842499,20.0,20.0,20,0.2,0.1,false,true,AIR,10.486163323942636,100.17675927506424,-3.2003200299810755,0.0,0.0,0
PacketPlayInPosition,1673903842541,20.0,20.0,20,0.2,0.1,false,true,AIR,10.330567925808317,100.02442408821369,-3.1643808656137633,0.0,0.0,0
PacketPlayInPosition,1673903842603,20.0,20.0,20,0.2,0.1,false,true,AIR,10.1704295765859,100.0,-3.1241911650756857,0.0,0.0,0
PacketPlayInPosition,1673903842641,20.0,20.0,20,0.2,0.1,false,true,AIR,9.93197102157189,100.0,-3.0501932420135476,0.0,0.0,0
PacketPlayInEntityAction,1673903842697,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673903842697,20.0,20.0,20,0.2,0.1,false,true,AIR,9.681220192443465,100.0,-2.9611374914349406,0.0,0.0,0
PacketPlayInPosition,1673903842741,20.0,20.0,20,0.2,0.1,false,true,AIR,9.423757780869002,100.0,-2.8638601660773846,0.0,0.0,0
PacketPlayInPosition,1673903842801,20.0,20.0,20,0.2,0.1,false,true,AIR,9.162630844853355,100.0,-2.762093860369115,0.0,0.0,0
PacketPlayInPosition,1673903842841,20.0,20.0,20,0.2,0.1,false,true,AIR,8.899503078260423,100.0,-2.6578765711046684,0.0,0.0,0
PacketPlayInPosition,1673903842899,20.0,20.0,20,0.2,0.1,false,true,AIR,8.706011443169416,100.0,-2.483720613578476,0.0,0.0,0
PacketPlayInPosition,1673903842941,20.0,20.0,20,0.2,0.1,false,true,AIR,8.550541140294738,100.0,-2.2713781387459058,0.0,0.0,0
PacketPlayInPosition,1673903842995,20.0,20.0,20,0.2,0.1,false,true,AIR,8.51430722495912,100.0,-2.0348866910528107,0.0,0.0,0
PacketPlayInPosition,1673903843038,20.0,20.0,20,0.2,0.1,false,true,AIR,8.543176384781722,100.0,-1.7852099026463573,0.0,0.0,0
PacketPlayInPosition,1673903843095,20.0,20.0,20,0.2,0.1,false,true,AIR,8.607591827769506,100.0,-1.5283339173742045,0.0,0.0,0
PacketPlayInPosition,1673903843139,20.0,20.0,20,0.2,0.1,false,true,AIR,8.691415543619799,100.0,-1.2675271701568112,0.0,0.0,0
PacketPlayInPosition,1673903843199,20.0,20.0,20,0.2,0.1,false,true,AIR,8.785836177683885,100.0,-1.0045742266680304,0.0,0.0,0
PacketPlayInPosition,1673903843241,20.0,20.0,20,0.2,0.1,false,true,AIR,8.88604272976475,100.0,-0.7404494598789619,0.0,0.0,0
PacketPlayInPosition,1673903843299,20.0,20.0,20,0.2,0.1,false,true,AIR,8.989408393449715,100.0,-0.47568487749361993,0.0,0.0,0
PacketPlayInPosition,1673903843337,20.0,20.0,20,0.2,0.1,false,true,AIR,9.094498932270868,100.0,-0.21057095575213586,0.0,0.0,0
PacketPlayInPosition,1673903843395,20.0,20.0,20,0.2,0.1,false,true,AIR,9.20053125302577,100.0,0.054733705299956636,0.0,0.0,0
PacketPlayInPosition,1673903843437,20.0,20.0,20,0.2,0.1,false,true,AIR,9.307077786776228,100.0,0.3201425100277379,0.0,0.0,0
PacketPlayInPosition,1673903843500,20.0,20.0,20,0.2,0.1,false,true,AIR,9.335688654780363,100.41999998688698,0.7696793455125396,0.0,0.0,0
PacketPlayInPosition,1673903843542,20.0,20.0,20,0.2,0.1,false,true,AIR,9.361040767993975,100.7531999805212,1.0392369785154403,0.0,0.0,0
PacketPlayInPosition,1673903843597,20.0,20.0,20,0.2,0.1,false,true,AIR,9.39384176915212,101.00133597911214,1.3086449239363787,0.0,0.0,0
PacketPlayInPosition,1673903843637,20.0,20.0,20,0.2,0.1,false,true,AIR,9.433421258535144,101.16610926093821,1.577916653653806,0.0,0.0,0
PacketPlayInKeepAlive,1673903843675,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInAbilities,1673903843699,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInPosition,1673903843699,20.0,20.0,20,0.2,0.1,false,true,AIR,9.50686389688076,101.39918708470515,1.9156866101321512,0.0,0.0,0
PacketPlayInPosition,1673903843739,20.0,20.0,20,0.2,0.1,true,true,AIR,9.611122001670434,101.68903378492577,2.315789954759369,0.0,0.0,0
PacketPlayInPosition,1673903843795,20.0,20.0,20,0.2,0.1,true,true,AIR,9.743422181732365,102.0129418110186,2.7726166842368194,0.0,0.0,0
PacketPlayInPosition,1673903843839,20.0,20.0,20,0.2,0.1,true,true,AIR,9.901240651027484,102.35728663263477,3.2810616954156115,0.0,0.0,0
PacketPlayInEntityAction,1673903843895,20.0,20.0,20,0.2,0.1,true,true,AIR,0,0,0,0,0,STOP_SPRINTING
PacketPlayInPosition,1673903843895,20.0,20.0,20,0.2,0.1,true,true,AIR,10.089952898980892,102.71389353156493,3.7629096944659066,0.0,0.0,0
PacketPlayInPosition,1673903843937,20.0,20.0,20,0.2,0.1,true,true,AIR,10.306778486323564,103.0778576768835,4.220554411781736,0.0,0.0,0
PacketPlayInPosition,1673903843998,20.0,20.0,20,0.2,0.1,true,true,AIR,10.54918721324777,103.44623617003509,4.656174142084445,0.0,0.0,0
PacketPlayInPosition,1673903844041,20.0,20.0,20,0.2,0.1,true,true,AIR,10.814876597862114,103.81726327188652,5.071751133627585,0.0,0.0,0
PacketPlayInPosition,1673903844095,20.0,20.0,20,0.2,0.1,true,true,AIR,11.101751381585043,104.18987953895784,5.469089232373877,0.0,0.0,0
PacketPlayInPosition,1673903844141,20.0,20.0,20,0.2,0.1,true,true,AIR,11.407904879052396,104.5634493051611,5.849829938196702,0.0,0.0,0
PacketPlayInPosition,1673903844195,20.0,20.0,20,0.2,0.1,true,true,AIR,11.731602006532777,104.93759117084352,6.21546701602389,0.0,0.0,0
PacketPlayInPosition,1673903844237,20.0,20.0,20,0.2,0.1,true,true,AIR,12.071263837785114,105.31207629621343,6.567359791978938,0.0,0.0,0
PacketPlayInPosition,1673903844301,20.0,20.0,20,0.2,0.1,true,true,AIR,12.425453549888623,105.53676737143539,6.906745252869881,0.0,0.0,0
PacketPlayInPosition,1673903844339,20.0,20.0,20,0.2,0.1,true,true,AIR,12.792863633947707,105.67158201656856,7.234749056724471,0.0,0.0,0
PacketPlayInPosition,1673903844397,20.0,20.0,20,0.2,0.1,true,true,AIR,13.127206820077186,105.75247080364846,7.53323252683439,0.0,0.0,0
