type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInEntityAction,1673878996741,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673878996742,20.0,20.0,20,0.2,0.1,false,true,AIR,65.45650950984296,98.4,26.511608473010973,0.0,0.0,0
PacketPlayInPosition,1673878996790,20.0,20.0,20,0.2,0.1,false,true,AIR,65.6097077792009,98.0,26.423967023151327,0.0,0.0,0
PacketPlayInPosition,1673878996824,20.0,20.0,20,0.2,0.1,false,true,AIR,65.88758348747027,98.4,26.265000279887396,0.0,0.0,0
PacketPlayInPosition,1673878996875,20.0,20.0,20,0.2,0.1,false,true,AIR,66.10525075110087,98.0,26.14047749871291,0.0,0.0,0
PacketPlayInPosition,1673878996927,20.0,20.0,20,0.2,0.1,false,true,AIR,66.45352660929314,98.4,25.941236336975198,0.0,0.0,0
PacketPlayInPosition,1673878996975,20.0,20.0,20,0.2,0.1,false,true,AIR,66.69832375657026,98.0,25.801193130228874,0.0,0.0,0
PacketPlayInPosition,1673878997009,20.0,20.0,20,0.2,0.1,false,true,AIR,67.07622545114563,98.4,25.585003661798122,0.0,0.0,0
PacketPlayInPosition,1673878997059,20.0,20.0,20,0.2,0.1,false,true,AIR,67.33243941351316,98.0,25.438429139577455,0.0,0.0,0
PacketPlayInPosition,1673878997106,20.0,20.0,20,0.2,0.1,false,true,AIR,67.72280827161532,98.4,25.215107473820293,0.0,0.0,0
PacketPlayInPosition,1673878997140,20.0,20.0,20,0.2,0.1,false,true,AIR,67.98382666545427,98.0,25.06578443921973,0.0,0.0,0
PacketPlayInPosition,1673878997190,20.0,20.0,20,0.2,0.1,false,true,AIR,68.37944196333265,98.4,24.83946139759511,0.0,0.0,0
PacketPlayInKeepAlive,1673878997218,20.0,20.0,20,0.2,0.1,false,true,AIR
PacketPlayInPositionLook,1673878997242,20.0,20.0,20,0.2,0.1,false,true,AIR,68.63734395016212,98.0,24.680744944033307,-124.14334,9.306769,0
PacketPlayInPositionLook,1673878997290,20.0,20.0,20,0.2,0.1,false,true,AIR,69.01999159736116,98.4,24.429799315000952,-127.54232,8.092847,0
