type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInEntityAction,1673902902981,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673902902981,20.0,20.0,20,0.2,0.1,false,true,AIR,13.293292543875552,98.5,1.9682238240919823,0.0,0.0,0
PacketPlayInPosition,1673902903029,20.0,20.0,20,0.2,0.1,false,true,AIR,13.70236181301087,98.7,2.430667976998424,0.0,0.0,0
PacketPlayInPosition,1673902903080,20.0,20.0,20,0.2,0.1,false,true,AIR,13.967078549754984,98.42159999847412,2.729924646516888,0.0,0.0,0
PacketPlayInPosition,1673902903131,20.0,20.0,20,0.2,0.1,false,true,AIR,14.07103103943837,98.26636799395752,2.8474407257348258,0.0,0.0,0
PacketPlayInPosition,1673902903179,20.0,20.0,20,0.2,0.1,false,true,AIR,14.191060154165214,98.03584062504456,2.955937936676716,0.0,0.0,0
PacketPlayInPosition,1673902903231,20.0,20.0,20,0.2,0.1,false,true,AIR,14.32571899810323,98.0,3.0562279772508734,0.0,0.0,0
PacketPlayInPositionLook,1673902903285,20.0,20.0,20,0.2,0.1,false,true,AIR,15.182329133589224,98.2,3.1147105058461393,633.91034,22.659895,0
PacketPlayInPosition,1673902903329,20.0,20.0,20,0.2,0.1,false,true,AIR,15.498848137797737,98.0,3.477615146327294,0.0,0.0,0
PacketPlayInPosition,1673902903385,20.0,20.0,20,0.2,0.1,false,true,AIR,16.179047477841827,98.2,4.257497218721296,0.0,0.0,0
PacketPlayInPositionLook,1673902903428,20.0,20.0,20,0.2,0.1,false,true,AIR,16.52387016346711,98.0,4.674964538263088,635.448,22.255253,0
PacketPlayInPositionLook,1673902903484,20.0,20.0,20,0.2,0.1,false,true,AIR,17.08572230766701,98.2,5.693931623567575,646.13055,20.798546,0
PacketPlayInPositionLook,1673902903528,20.0,20.0,20,0.2,0.1,false,true,AIR,17.292574193541146,98.0,6.24140001658599,654.3043,20.474833,0
PacketPlayInPositionLook,1673902903585,20.0,20.0,20,0.2,0.1,false,true,AIR,17.72545934872368,98.2,7.422241912568947,654.8708,20.63669,0
PacketPlayInPositionLook,1673902903635,20.0,20.0,20,0.2,0.1,false,true,AIR,17.931335591247528,98.0,8.004126665945853,655.51825,21.931541,0
