type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInPosition,1673903186646,20.0,20.0,20,0.2,0.1,false,true,AIR,83.38168059014151,99.4,29.626840996768486,0.0,0.0,0
PacketPlayInEntityAction,1673903186698,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673903186698,20.0,20.0,20,0.2,0.1,false,true,AIR,83.87806742061065,99.71360000610352,29.247811683911266,0.0,0.0,0
PacketPlayInPosition,1673903186746,20.0,20.0,20,0.2,0.1,false,true,AIR,84.37133230700806,99.94252801654054,28.871166214145056,0.0,0.0,0
PacketPlayInKeepAlive,1673903186770,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInPosition,1673903186800,20.0,20.0,20,0.2,0.1,false,true,AIR,84.86149488429217,99.74252801654053,28.496889594677242,0.0,0.0,0
PacketPlayInPosition,1673903186846,20.0,20.0,20,0.2,0.1,false,true,AIR,85.34857466393058,99.46812801119995,28.124966927009943,0.0,0.0,0
PacketPlayInPosition,1673903186900,20.0,20.0,20,0.2,0.1,false,true,AIR,85.83259103467665,99.12081599920654,27.755383406346944,0.0,0.0,0
PacketPlayInPosition,1673903186946,20.0,20.0,20,0.2,0.1,false,true,AIR,86.31356326334136,99.0,27.38812432100437,0.0,0.0,0
PacketPlayInPosition,1673903186996,20.0,20.0,20,0.2,0.1,false,true,AIR,86.79632528161036,99.0,27.019498594400908,0.0,0.0,0
PacketPlayInPositionLook,1673903187046,20.0,20.0,20,0.2,0.1,false,true,AIR,87.77650502927199,99.4,26.15746275213192,-1256.3308,26.949078,0
PacketPlayInPositionLook,1673903187098,20.0,20.0,20,0.2,0.1,false,true,AIR,88.03812740826066,99.71360000610352,25.58058939085857,-1280.6093,21.769676,0
PacketPlayInPositionLook,1673903187146,20.0,20.0,20,0.2,0.1,false,true,AIR,87.94111548754415,99.94252801654054,24.958667532267498,-1313.8707,18.694407,0
PacketPlayInPositionLook,1673903187200,20.0,20.0,20,0.2,0.1,false,true,AIR,87.52881048456697,99.74252801654053,24.48831156681026,-1346.2421,17.2377,0
PacketPlayInPositionLook,1673903187246,20.0,20.0,20,0.2,0.1,false,true,AIR,87.01968165447829,99.46812801119995,24.13178341059603,-1359.9999,17.2377,0
PacketPlayInPosition,1673903187300,20.0,20.0,20,0.2,0.1,false,true,AIR,86.41141946908238,99.12081599920654,24.239009719660572,0.0,0.0,0
PacketPlayInPosition,1673903187346,20.0,20.0,20,0.2,0.1,false,true,AIR,85.80698281452337,99.0,24.345561652507577,0.0,0.0,0
PacketPlayInPosition,1673903187396,20.0,20.0,20,0.2,0.1,false,true,AIR,85.20879849093126,99.0,24.451011405425064,0.0,0.0,0
PacketPlayInPosition,1673903187446,20.0,20.0,20,0.2,0.1,false,true,AIR,83.92330037953178,99.4,24.67762292444474,0.0,0.0,0
PacketPlayInPosition,1673903187498,20.0,20.0,20,0.2,0.1,false,true,AIR,83.29949232414404,99.71360000610352,24.787589706779592,0.0,0.0,0
PacketPlayInPosition,1673903187547,20.0,20.0,20,0.2,0.1,false,true,AIR,82.67960757191321,99.94252801654054,24.89686487729481,0.0,0.0,0
PacketPlayInPosition,1673903187600,20.0,20.0,20,0.2,0.1,false,true,AIR,82.06362144808955,99.74252801654053,25.005452785730363,0.0,0.0,0
PacketPlayInPositionLook,1673903187646,20.0,20.0,20,0.2,0.1,false,true,AIR,81.4516652539501,99.46812801119995,25.11423792363876,-1360.0808,17.15677,0
PacketPlayInPositionLook,1673903187700,20.0,20.0,20,0.2,0.1,false,true,AIR,80.84370346953062,99.12081599920654,25.223155006267753,-1360.1617,16.671202,0
PacketPlayInPositionLook,1673903187746,20.0,20.0,20,0.2,0.1,false,true,AIR,80.23942060697547,99.0,25.330576085044783,-1360.0808,16.509344,0
PacketPlayInPositionLook,1673903187800,20.0,20.0,20,0.2,0.1,false,true,AIR,79.64246751990444,99.0,25.44278627067179,-1360.6473,16.428415,0
PacketPlayInPositionLook,1673903187846,20.0,20.0,20,0.2,0.1,false,true,AIR,78.36029074436183,99.4,25.687491791632837,-1360.8092,16.347486,0
PacketPlayInPosition,1673903187898,20.0,20.0,20,0.2,0.1,false,true,AIR,77.7380944318175,99.71360000610352,25.806238968859446,0.0,0.0,0
PacketPlayInPosition,1673903187946,20.0,20.0,20,0.2,0.1,false,true,AIR,77.11981130373374,99.94252801654054,25.924239308473418,0.0,0.0,0
PacketPlayInPosition,1673903188000,20.0,20.0,20,0.2,0.1,false,true,AIR,76.50541674888686,99.74252801654053,26.04149750756676,0.0,0.0,0
PacketPlayInPosition,1673903188046,20.0,20.0,20,0.2,0.1,false,true,AIR,75.89488631084075,99.46812801119995,26.158018233690058,0.0,0.0,0
PacketPlayInPositionLook,1673903188098,20.0,20.0,20,0.2,0.1,false,true,AIR,75.28853121222747,99.12081599920654,26.275550615226138,-1360.9711,16.266558,0
PacketPlayInPosition,1673903188146,20.0,20.0,20,0.2,0.1,false,true,AIR,74.6859896540129,98.70205021930268,26.392343802045836,0.0,0.0,0
PacketPlayInPosition,1673903188196,20.0,20.0,20,0.2,0.1,false,true,AIR,74.46290651789627,98.21325974548368,26.431977320165394,0.0,0.0,0
PacketPlayInPosition,1673903188244,20.0,20.0,20,0.2,0.1,false,true,AIR,74.23488644279621,98.0,26.47289247288461,0.0,0.0,0
PacketPlayInPosition,1673903188298,20.0,20.0,20,0.2,0.1,false,true,AIR,73.95283613753696,98.0,26.52756348029579,0.0,0.0,0
PacketPlayInPosition,1673903188346,20.0,20.0,20,0.2,0.1,false,true,AIR,73.35652730634376,98.0,26.643148551191402,0.0,0.0,0
PacketPlayInPosition,1673903188398,20.0,20.0,20,0.2,0.1,false,true,AIR,72.07505962810959,98.4,26.891540868546073,0.0,0.0,0
PacketPlayInPosition,1673903188442,20.0,20.0,20,0.2,0.1,false,true,AIR,71.45320740614639,98.71360000610352,27.012077123255544,0.0,0.0,0
PacketPlayInPosition,1673903188498,20.0,20.0,20,0.2,0.1,false,true,AIR,70.83526619041686,98.94252801654054,27.131855291032295,0.0,0.0,0
PacketPlayInPosition,1673903188546,20.0,20.0,20,0.2,0.1,false,true,AIR,70.22121138348572,98.74252801654053,27.25088013970157,0.0,0.0,0
PacketPlayInPosition,1673903188598,20.0,20.0,20,0.2,0.1,false,true,AIR,69.61101854261807,98.46812801119995,27.36915640710241,0.0,0.0,0
PacketPlayInPosition,1673903188646,20.0,20.0,20,0.2,0.1,false,true,AIR,69.00466337880627,98.12081599920654,27.486688801276188,0.0,0.0,0
PacketPlayInPosition,1673903188698,20.0,20.0,20,0.2,0.1,false,true,AIR,68.40212175580322,98.0,27.60348200065411,0.0,0.0,0
PacketPlayInPositionLook,1673903188746,20.0,20.0,20,0.2,0.1,false,true,AIR,67.81224436866196,98.0,27.748356991109844,-1363.8036,16.266558,0
PacketPlayInPositionLook,1673903188794,20.0,20.0,20,0.2,0.1,false,true,AIR,66.66194171997427,98.4,28.36533505895455,-1378.2089,15.29542,0
PacketPlayInKeepAlive,1673903188832,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,0
PacketPlayInPositionLook,1673903188846,20.0,20.0,20,0.2,0.1,false,true,AIR,66.25458662316649,98.71360000610352,28.85040307910964,-1399.9786,13.353143,0
PacketPlayInPositionLook,1673903188898,20.0,20.0,20,0.2,0.1,false,true,AIR,66.00914503932711,98.94252801654054,29.430020655934143,-1417.0544,12.462934,0
PacketPlayInPositionLook,1673903188946,20.0,20.0,20,0.2,0.1,false,true,AIR,65.84365018637939,98.74252801654053,30.033213499409307,-1424.6617,11.491796,0
PacketPlayInPositionLook,1673903188996,20.0,20.0,20,0.2,0.1,false,true,AIR,65.62742569508379,98.46812801119995,30.615941107596335,-1419.6442,11.168082,0
PacketPlayInPosition,1673903189047,20.0,20.0,20,0.2,0.1,false,true,AIR,65.41256110570947,98.12081599920654,31.195003763727115,0.0,0.0,0
PacketPlayInPosition,1673903189096,20.0,20.0,20,0.2,0.1,false,true,AIR,65.19904786541764,98.0,31.770424517805438,0.0,0.0,0
PacketPlayInPosition,1673903189144,20.0,20.0,20,0.2,0.1,false,true,AIR,64.98774321513756,98.41999998688698,32.33989309520244,0.0,0.0,0
PacketPlayInPosition,1673903189198,20.0,20.0,20,0.2,0.1,false,true,AIR,64.77643856485747,98.7531999805212,32.6999999880791,0.0,0.0,0
PacketPlayInEntityAction,1673903189246,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,STOP_SPRINTING
PacketPlayInPosition,1673903189246,20.0,20.0,20,0.2,0.1,false,true,AIR,64.56513391457739,99.00133597911214,33.2694685654761,0.0,0.0,0
PacketPlayInEntityAction,1673903189298,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673903189298,20.0,20.0,20,0.2,0.1,false,true,AIR,64.3538292642973,99.16610926093821,33.83893714287311,0.0,0.0,0
PacketPlayInPosition,1673903189346,20.0,20.0,20,0.2,0.1,false,true,AIR,64.14252461401722,99.24918707874468,34.40840572027011,0.0,0.0,0
PacketPlayInPosition,1673903189400,20.0,20.0,20,0.2,0.1,false,true,AIR,63.93121996373713,99.25220334025373,34.977874297667114,0.0,0.0,0
PacketPlayInPosition,1673903189446,20.0,20.0,20,0.2,0.1,false,true,AIR,63.719915313457044,99.17675927506424,35.54734287506412,0.0,0.0,0
PacketPlayInPositionLook,1673903189497,20.0,20.0,20,0.2,0.1,false,true,AIR,63.502181880142565,99.02442408821369,36.11438456826566,-1418.9967,10.925298,0
PacketPlayInPositionLook,1673903189546,20.0,20.0,20,0.2,0.1,false,true,AIR,63.28205834622195,99.0,36.680502689259114,-1418.7539,10.520657,0
PacketPlayInPositionLook,1673903189596,20.0,20.0,20,0.2,0.1,false,true,AIR,62.838305694086145,99.4,37.908078194022025,-1420.1298,10.277872,0
PacketPlayInPositionLook,1673903189646,20.0,20.0,20,0.2,0.1,false,true,AIR,62.65524545019131,99.71360000610352,38.5144758162899,-1423.2052,10.601584,0
PacketPlayInPositionLook,1673903189698,20.0,20.0,20,0.2,0.1,false,true,AIR,62.50160099249641,99.94252801654054,39.12487852649723,-1425.876,10.925298,0
PacketPlayInPositionLook,1673903189746,20.0,20.0,20,0.2,0.1,false,true,AIR,62.359237519411295,99.74252801654053,39.73394565439955,-1426.8472,11.006226,0
PacketPlayInPositionLook,1673903189798,20.0,20.0,20,0.2,0.1,false,true,AIR,62.2186399621324,99.46812801119995,40.339384996518206,-1426.9281,11.087153,0
PacketPlayInPositionLook,1673903189846,20.0,20.0,20,0.2,0.1,false,true,AIR,62.08828741119232,99.12081599920654,40.94311385580518,-1427.8184,11.24901,0
PacketPlayInPositionLook,1673903189902,20.0,20.0,20,0.2,0.1,false,true,AIR,61.978318181794386,99.0,41.546938080200704,-1429.6798,11.410866,0
PacketPlayInPositionLook,1673903189947,20.0,20.0,20,0.2,0.1,false,true,AIR,61.903387064232334,99.0,42.149706232772374,-1432.9169,11.977364,0
PacketPlayInPositionLook,1673903189998,20.0,20.0,20,0.2,0.1,false,true,AIR,61.83783818956757,99.4,43.45337852219137,-1437.125,12.543861,0
PacketPlayInPositionLook,1673903190046,20.0,20.0,20,0.2,0.1,false,true,AIR,61.85520450942032,99.71360000610352,44.08656691266091,-1441.5759,12.867574,0
PacketPlayInPositionLook,1673903190096,20.0,20.0,20,0.2,0.1,false,true,AIR,61.94242617290316,99.94252801654054,44.709937166502996,-1447.9692,12.220148,0
PacketPlayInPositionLook,1673903190146,20.0,20.0,20,0.2,0.1,false,true,AIR,62.106937679462966,99.74252801654053,45.31339894947517,-1455.2528,12.058292,0
PacketPlayInPositionLook,1673903190196,20.0,20.0,20,0.2,0.1,false,true,AIR,62.3491919005311,99.46812801119995,45.88579511578098,-1462.941,12.058292,0
PacketPlayInPositionLook,1673903190246,20.0,20.0,20,0.2,0.1,false,true,AIR,62.65855921044033,99.12081599920654,46.420371764639114,-1470.0627,12.058292,0
PacketPlayInPositionLook,1673903190296,20.0,20.0,20,0.2,0.1,false,true,AIR,63.04719392829787,99.0,46.89540860399339,-1479.2886,10.763442,0
PacketPlayInPositionLook,1673903190346,20.0,20.0,20,0.2,0.1,false,true,AIR,63.48770905292581,99.0,47.31360774769797,-1486.4912,10.43973,0
PacketPlayInPositionLook,1673903190398,20.0,20.0,20,0.2,0.1,false,true,AIR,64.48245641664383,99.4,48.15879159755852,-1489.6473,10.601586,0
PacketPlayInPositionLook,1673903190446,20.0,20.0,20,0.2,0.1,false,true,AIR,64.95990426850884,99.71360000610352,48.57505196146707,-1488.919,10.601586,0
PacketPlayInPosition,1673903190498,20.0,20.0,20,0.2,0.1,false,true,AIR,65.43434930441029,99.94252801654054,48.988694336288745,0.0,0.0,0
PacketPlayInPosition,1673903190546,20.0,20.0,20,0.2,0.1,false,true,AIR,65.90581040997873,99.74252801654053,49.39973518735978,0.0,0.0,0
