type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInEntityAction,1673903140058,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673903140058,20.0,20.0,20,0.2,0.1,false,true,AIR,7.09629859628484,99.0,-10.80652179463992,0.0,0.0,0
PacketPlayInPosition,1673903140117,20.0,20.0,20,0.2,0.1,false,true,AIR,6.9567246643123966,99.0,-11.16691223379395,0.0,0.0,0
PacketPlayInPosition,1673903140164,20.0,20.0,20,0.2,0.1,false,true,AIR,6.656780284503614,99.4,-11.941391287535957,0.0,0.0,0
PacketPlayInPosition,1673903140214,20.0,20.0,20,0.2,0.1,false,true,AIR,6.486319220965589,99.71360000610352,-12.38153463435562,0.0,0.0,0
PacketPlayInPosition,1673903140268,20.0,20.0,20,0.2,0.1,false,true,AIR,6.316930240470564,99.94252801654054,-12.818909781747095,0.0,0.0,0
PacketPlayInPositionLook,1673903140314,20.0,20.0,20,0.2,0.1,false,true,AIR,6.254863710538775,100.08847746960939,-12.983550625737681,-1277.6123,20.1511,0
PacketPlayInPositionLook,1673903140365,20.0,20.0,20,0.2,0.1,false,true,AIR,6.250980048265319,100.15310793487474,-13.270824374010338,-1260.7793,18.37068,0
PacketPlayInPositionLook,1673903140413,20.0,20.0,20,0.2,0.1,false,true,AIR,6.412400070258241,100.13804579054164,-13.50848982385017,-1225.8184,20.393883,0
PacketPlayInPositionLook,1673903140461,20.0,20.0,20,0.2,0.1,false,true,AIR,6.678040990998607,100.04488488728204,-13.617925611966028,-1192.395,24.197506,0
PacketPlayInPositionLook,1673903140501,20.0,20.0,20,0.2,0.1,false,true,AIR,6.9607065250955635,99.87518719878484,-13.56653020107962,-1159.7001,25.896997,0
PacketPlayInPositionLook,1673903140551,20.0,20.0,20,0.2,0.1,false,true,AIR,7.222549062343698,99.630483459295,-13.448294090758933,-1145.6995,26.463493,0
PacketPlayInPosition,1673903140579,20.0,20.0,20,0.2,0.1,false,true,AIR,7.484391599591833,99.3122737884017,-13.330057980438246,0.0,0.0,0
PacketPlayInPosition,1673903140630,20.0,20.0,20,0.2,0.1,false,true,AIR,7.746234136839968,99.0,-13.211821870117559,0.0,0.0,0
PacketPlayInPosition,1673903140680,20.0,20.0,20,0.2,0.1,false,true,AIR,8.09846293162046,99.0,-13.05277146113713,0.0,0.0,0
PacketPlayInPosition,1673903140730,20.0,20.0,20,0.2,0.1,false,true,AIR,8.85540261160374,99.4,-12.710972132238188,0.0,0.0,0
PacketPlayInPosition,1673903140780,20.0,20.0,20,0.2,0.1,false,true,AIR,9.285578180649912,99.71360000610352,-12.516724526125175,0.0,0.0,0
PacketPlayInPositionLook,1673903140828,20.0,20.0,20,0.2,0.1,false,true,AIR,9.713306956922628,99.94252801654054,-12.324272545502039,-1145.7804,26.301638,0
PacketPlayInPositionLook,1673903140879,20.0,20.0,20,0.2,0.1,false,true,AIR,9.874709229812632,100.08847746960939,-12.277944705281337,-1144.2427,24.683073,0
PacketPlayInPositionLook,1673903140929,20.0,20.0,20,0.2,0.1,false,true,AIR,10.121755536631357,100.15310793487474,-12.13128382223614,-1139.3062,23.550077,0
PacketPlayInPositionLook,1673903140983,20.0,20.0,20,0.2,0.1,false,true,AIR,10.355500112042439,100.13804579054164,-11.964236649159272,-1134.4506,22.09337,0
PacketPlayInPositionLook,1673903141017,20.0,20.0,20,0.2,0.1,false,true,AIR,10.582701945302498,100.04488488728204,-11.788394051460106,-1132.2655,21.041304,0
PacketPlayInPositionLook,1673903141066,20.0,20.0,20,0.2,0.1,false,true,AIR,10.80251676853062,99.87518719878484,-11.603400166682084,-1129.9185,19.90831,0
PacketPlayInPositionLook,1673903141096,20.0,20.0,20,0.2,0.1,false,true,AIR,11.019702651653303,99.630483459295,-11.415326815579016,-1129.1091,19.50367,0
PacketPlayInPositionLook,1673903141132,20.0,20.0,20,0.2,0.1,false,true,AIR,11.234198118022693,99.3122737884017,-11.224190780077059,-1128.2998,19.260885,0
PacketPlayInPositionLook,1673903141184,20.0,20.0,20,0.2,0.1,false,true,AIR,11.440403826603902,98.92202830333102,-11.024139551798184,-1125.8718,18.69439,0
PacketPlayInPositionLook,1673903141234,20.0,20.0,20,0.2,0.1,false,true,AIR,11.631991861025107,98.46118771899253,-10.810047707877239,-1121.8256,17.966036,0
PacketPlayInPositionLook,1673903141284,20.0,20.0,20,0.2,0.1,false,true,AIR,11.800514747641099,98.0,-10.577364811912854,-1115.9178,16.590258,0
