type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInEntityAction,1673879046841,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673879046841,20.0,20.0,20,0.2,0.1,false,true,AIR,77.14662566504998,98.0,16.54772750143089,0.0,0.0,0
PacketPlayInPosition,1673879046890,20.0,20.0,20,0.2,0.1,false,true,AIR,77.40635355973166,98.4,16.424915824630638,0.0,0.0,0
PacketPlayInPosition,1673879046940,20.0,20.0,20,0.2,0.1,false,true,AIR,77.66608145441336,98.0,16.30210414783039,0.0,0.0,0
PacketPlayInPosition,1673879046991,20.0,20.0,20,0.2,0.1,false,true,AIR,78.2242367000843,98.4,16.03818185438665,0.0,0.0,0
PacketPlayInPosition,1673879047041,20.0,20.0,20,0.2,0.1,false,true,AIR,78.58542989410236,98.0,15.867392567927613,0.0,0.0,0
PacketPlayInPositionLook,1673879047093,20.0,20.0,20,0.2,0.1,false,true,AIR,79.34253473355102,98.4,15.462431589904739,601.86365,10.035132,0
PacketPlayInPositionLook,1673879047140,20.0,20.0,20,0.2,0.1,false,true,AIR,79.80149527708107,98.0,15.316694565270428,612.3843,9.144923,0
PacketPlayInPositionLook,1673879047190,20.0,20.0,20,0.2,0.1,false,true,AIR,80.83232671370331,98.4,15.407655239244015,635.0441,8.740283,0
PacketPlayInPositionLook,1673879047240,20.0,20.0,20,0.2,0.1,false,true,AIR,81.3429025131723,98.0,15.58791623817056,649.44934,9.225852,0
PacketPlayInPosition,1673879047290,20.0,20.0,20,0.2,0.1,false,true,AIR,82.44012990623119,98.4,15.975297124863708,0.0,0.0,0
PacketPlayInPosition,1673879047340,20.0,20.0,20,0.2,0.1,false,true,AIR,82.99198881466725,98.5,16.17013330433923,0.0,0.0,0
PacketPlayInPosition,1673879047390,20.0,20.0,20,0.2,0.1,false,true,AIR,84.17793360889638,98.9,16.58883625403213,0.0,0.0,0
PacketPlayInPosition,1673879047441,20.0,20.0,20,0.2,0.1,false,true,AIR,84.75995643373037,99.0,16.794321934927574,0.0,0.0,0
PacketPlayInPosition,1673879047491,20.0,20.0,20,0.2,0.1,false,true,AIR,86.01072348429855,99.4,17.23591066317187,0.0,0.0,0
