type,timestamp,health,health_scale,food_level,walk_speed,fly_speed,is_flying,allow_flight,hand_item_type,pktX,pktY,pktZ,pktYaw,pktPitch,pktAction
PacketPlayInEntityAction,1673879148288,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673879148290,20.0,20.0,20,0.2,0.1,false,true,AIR,97.16205158182117,104.0,39.13188299064493,0.0,0.0,0
PacketPlayInPosition,1673879148338,20.0,20.0,20,0.2,0.1,false,true,AIR,97.04575627944278,104.0,38.972921372689264,0.0,0.0,0
PacketPlayInPosition,1673879148390,20.0,20.0,20,0.2,0.1,false,true,AIR,96.90703568793403,104.0,38.78330709576644,0.0,0.0,0
PacketPlayInPosition,1673879148440,20.0,20.0,20,0.2,0.1,false,true,AIR,96.7560708871379,104.0,38.57695646510358,0.0,0.0,0
PacketPlayInPosition,1673879148488,20.0,20.0,20,0.2,0.1,false,true,AIR,96.59842074729433,103.92159999847412,38.36146778423725,0.0,0.0,0
PacketPlayInPosition,1673879148552,20.0,20.0,20,0.2,0.1,false,true,AIR,96.49729909038966,103.76636799395752,38.22324670389535,0.0,0.0,0
PacketPlayInPosition,1673879148589,20.0,20.0,20,0.2,0.1,false,true,AIR,96.39023370940238,103.53584062504456,38.0769012702365,0.0,0.0,0
PacketPlayInPosition,1673879148641,20.0,20.0,20,0.2,0.1,false,true,AIR,96.27775953934403,103.23152379758702,37.923162674846154,0.0,0.0,0
PacketPlayInPosition,1673879148689,20.0,20.0,20,0.2,0.1,false,true,AIR,96.16036337108916,102.85489329934836,37.762696302086255,0.0,0.0,0
PacketPlayInPosition,1673879148738,20.0,20.0,20,0.2,0.1,false,true,AIR,96.03848818434638,102.40739540236494,37.596107651743615,0.0,0.0,0
PacketPlayInPosition,1673879148794,20.0,20.0,20,0.2,0.1,false,true,AIR,95.91253709066213,101.89044745325997,37.42394772864012,0.0,0.0,0
PacketPlayInPosition,1673879148838,20.0,20.0,20,0.2,0.1,false,true,AIR,95.78287692155425,101.30543845175121,37.246717947178134,0.0,0.0,0
PacketPlayInPosition,1673879148888,20.0,20.0,20,0.2,0.1,false,true,AIR,95.6498414937136,100.6537296175886,37.06487459447696,0.0,0.0,0
PacketPlayInKeepAlive,1673879148956,20.0,20.0,20,0.2,0.1,false,true,AIR
PacketPlayInPosition,1673879148956,20.0,20.0,20,0.2,0.1,false,true,AIR,95.51373458033758,99.936654946153,36.87883289182713,0.0,0.0,0
PacketPlayInPosition,1673879148988,20.0,20.0,20,0.2,0.1,false,true,AIR,95.37483261504386,99.15552175294312,36.688970690613914,0.0,0.0,0
PacketPlayInPosition,1673879149038,20.0,20.0,20,0.2,0.1,false,true,AIR,95.30000001192093,99.0,36.495631835607824,0.0,0.0,0
PacketPlayInEntityAction,1673879149115,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,STOP_SPRINTING
PacketPlayInPositionLook,1673879149117,20.0,20.0,20,0.2,0.1,false,true,AIR,95.30000001192093,99.0,36.24060022482971,143.81555,30.50998,0
PacketPlayInPositionLook,1673879149139,20.0,20.0,20,0.2,0.1,false,true,AIR,95.30000001192093,99.0,36.02233744087682,143.73462,29.53884,0
PacketPlayInPositionLook,1673879149191,20.0,20.0,20,0.2,0.1,false,true,AIR,95.30000001192093,99.0,35.824150438702354,143.73462,28.891415,0
PacketPlayInPosition,1673879149265,20.0,20.0,20,0.2,0.1,false,true,AIR,95.30000001192093,99.0,35.6369248146521,0.0,0.0,0
PacketPlayInPosition,1673879149288,20.0,20.0,20,0.2,0.1,false,true,AIR,95.24202978238463,99.0,35.45568410375283,0.0,0.0,0
PacketPlayInEntityAction,1673879149338,20.0,20.0,20,0.2,0.1,false,true,AIR,0,0,0,0,0,START_SPRINTING
PacketPlayInPosition,1673879149340,20.0,20.0,20,0.2,0.1,false,true,AIR,95.13501673684685,99.0,35.25400650779567,0.0,0.0,0
PacketPlayInPositionLook,1673879149418,20.0,20.0,20,0.2,0.1,false,true,AIR,94.999494125179,99.0,35.042463956005214,142.76349,28.24399,0
PacketPlayInPositionLook,1673879149440,20.0,20.0,20,0.2,0.1,false,true,AIR,94.83942758484595,99.0,34.8330335137756,137.50314,25.57336,0
PacketPlayInPositionLook,1673879149490,20.0,20.0,20,0.2,0.1,false,true,AIR,94.65134844117445,99.0,34.640622138419104,127.791756,21.12231,0
PacketPlayInPositionLook,1673879149579,20.0,20.0,20,0.2,0.1,false,true,AIR,94.43319821424754,99.0,34.48171411942644,115.005104,14.8908415,0
PacketPlayInPositionLook,1673879149589,20.0,20.0,20,0.2,0.1,false,true,AIR,94.1903825658776,99.0,34.364492538174964,103.83702,8.659373,0
PacketPlayInPositionLook,1673879149641,20.0,20.0,20,0.2,0.1,false,true,AIR,93.93147873490125,99.0,34.28398565453858,97.443695,4.6938925,0
PacketPlayInPositionLook,1673879149733,20.0,20.0,20,0.2,0.1,false,true,AIR,93.66376715176217,99.0,34.22370668798691,97.36277,3.399042,0
PacketPlayInPositionLook,1673879149739,20.0,20.0,20,0.2,0.1,false,true,AIR,93.39138873716493,99.0,34.17340675663535,97.84834,3.399042,0
PacketPlayInPosition,1673879149788,20.0,20.0,20,0.2,0.1,false,true,AIR,93.11646223229556,99.0,34.12855537913592,0.0,0.0,0
PacketPlayInPosition,1673879149884,20.0,20.0,20,0.2,0.1,false,true,AIR,92.84014446997601,99.0,34.086678912385295,0.0,0.0,0
PacketPlayInPosition,1673879149888,20.0,20.0,20,0.2,0.1,false,true,AIR,92.56306708100044,99.0,34.046426747092184,0.0,0.0,0
PacketPlayInPosition,1673879149940,20.0,20.0,20,0.2,0.1,false,true,AIR,92.2855749358225,99.0,34.007061450497886,0.0,0.0,0
PacketPlayInPositionLook,1673879149990,20.0,20.0,20,0.2,0.1,false,true,AIR,92.00855031061087,99.0,33.963727284005316,99.871544,3.965539,0
PacketPlayInPositionLook,1673879150039,20.0,20.0,20,0.2,0.1,false,true,AIR,91.73142840475784,99.0,33.92035908699897,98.900406,4.1273956,0
PacketPlayInPositionLook,1673879150097,20.0,20.0,20,0.2,0.1,false,true,AIR,91.45383972743367,99.0,33.879824991354184,97.60555,4.3701806,0
PacketPlayInPosition,1673879150139,20.0,20.0,20,0.2,0.1,false,true,AIR,91.17599619285667,99.0,33.840838315232546,0.0,0.0,0
PacketPlayInPosition,1673879150189,20.0,20.0,20,0.2,0.1,false,true,AIR,90.89801350620345,99.0,33.80269653026868,0.0,0.0,0
PacketPlayInPosition,1673879150244,20.0,20.0,20,0.2,0.1,false,true,AIR,90.6199548425078,99.0,33.765016055930545,0.0,0.0,0
PacketPlayInPosition,1673879150288,20.0,20.0,20,0.2,0.1,false,true,AIR,90.34185469534215,99.0,33.727587457223315,0.0,0.0,0
PacketPlayInPosition,1673879150388,20.0,20.0,20,0.2,0.1,false,true,AIR,90.06373189819926,99.0,33.69029638262653,0.0,0.0,0
PacketPlayInPositionLook,1673879150390,20.0,20.0,20,0.2,0.1,false,true,AIR,89.78564574408654,99.0,33.65271725676712,97.76741,4.451109,0
PacketPlayInPositionLook,1673879150440,20.0,20.0,20,0.2,0.1,false,true,AIR,89.50786224229611,99.0,33.61302244557576,98.65762,4.8557496,0
PacketPlayInPositionLook,1673879150488,20.0,20.0,20,0.2,0.1,false,true,AIR,89.23064725881825,99.0,33.56968888979751,99.79062,5.2603903,0
PacketPlayInPositionLook,1673879150549,20.0,20.0,20,0.2,0.1,false,true,AIR,88.95426486776682,99.0,33.52153375439887,101.08547,5.584103,0
PacketPlayInPositionLook,1673879150591,20.0,20.0,20,0.2,0.1,false,true,AIR,88.6791963402427,99.0,33.466708190341905,102.94682,6.0696716,0
PacketPlayInPositionLook,1673879150688,20.0,20.0,20,0.2,0.1,false,true,AIR,88.40593208043586,99.0,33.40386675131588,104.970024,6.6361685,0
PacketPlayInPositionLook,1673879150688,20.0,20.0,20,0.2,0.1,false,true,AIR,88.13478727201064,99.0,33.332666576940234,106.831375,6.9598813,0
PacketPlayInPositionLook,1673879150740,20.0,20.0,20,0.2,0.1,false,true,AIR,87.86533166307942,99.0,33.255187662199916,107.640656,7.0408096,0
PacketPlayInPosition,1673879150788,20.0,20.0,20,0.2,0.1,false,true,AIR,87.59679835717903,99.0,33.174280554822296,0.0,0.0,0
PacketPlayInPosition,1673879150852,20.0,20.0,20,0.2,0.1,false,true,AIR,87.13817122872273,99.41999998688698,33.03089942495875,0.0,0.0,0
PacketPlayInPosition,1673879150888,20.0,20.0,20,0.2,0.1,false,true,AIR,86.86347868037006,99.7531999805212,32.944892595211904,0.0,0.0,0
PacketPlayInPosition,1673879150938,20.0,20.0,20,0.2,0.1,false,true,AIR,86.58922634703535,100.00133597911214,32.858905654138454,0.0,0.0,0
PacketPlayInKeepAlive,1673879151003,20.0,20.0,20,0.2,0.1,false,true,AIR
PacketPlayInPosition,1673879151003,20.0,20.0,20,0.2,0.1,false,true,AIR,86.31537460937851,100.16610926093821,32.772936811758306,0.0,0.0,0
PacketPlayInPosition,1673879151039,20.0,20.0,20,0.2,0.1,false,true,AIR,86.04188741379905,100.24918707874468,32.686984439189544,0.0,0.0,0
PacketPlayInPosition,1673879151089,20.0,20.0,20,0.2,0.1,false,true,AIR,85.76873195151956,100.25220334025373,32.601047054149575,0.0,0.0,0
PacketPlayInPosition,1673879151179,20.0,20.0,20,0.2,0.1,false,true,AIR,85.49587836655174,100.17675927506424,32.5151233077612,0.0,0.0,0
PacketPlayInPosition,1673879151188,20.0,20.0,20,0.2,0.1,false,true,AIR,85.22329948994546,100.02442408821369,32.42921197254613,0.0,0.0,0
PacketPlayInPosition,1673879151238,20.0,20.0,20,0.2,0.1,false,true,AIR,84.95097059795539,99.79673560066871,32.343311931499095,0.0,0.0,0
PacketPlayInPosition,1673879151288,20.0,20.0,20,0.2,0.1,false,true,AIR,84.67886919197262,99.49520087700593,32.25742216814527,0.0,0.0,0
PacketPlayInPosition,1673879151352,20.0,20.0,20,0.2,0.1,false,true,AIR,84.40697479826247,99.1212968405392,32.17154175749253,0.0,0.0,0
PacketPlayInPosition,1673879151388,20.0,20.0,20,0.2,0.1,false,true,AIR,84.13526878572583,99.0,32.085669857798024,0.0,0.0,0
PacketPlayInPosition,1673879151439,20.0,20.0,20,0.2,0.1,false,true,AIR,83.57600838078723,99.41999998688698,31.908320582719657,0.0,0.0,0
PacketPlayInPosition,1673879151495,20.0,20.0,20,0.2,0.1,false,true,AIR,83.24637005709313,99.7531999805212,31.803767143531285,0.0,0.0,0
PacketPlayInPosition,1673879151539,20.0,20.0,20,0.2,0.1,false,true,AIR,82.9221170667567,100.00133597911214,31.700902787379636,0.0,0.0,0
PacketPlayInPosition,1673879151589,20.0,20.0,20,0.2,0.1,false,true,AIR,82.60276472991698,100.16610926093821,31.599575496835705,0.0,0.0,0
PacketPlayInPosition,1673879151647,20.0,20.0,20,0.2,0.1,false,true,AIR,82.2878719878878,100.24918707874468,31.499646936035106,0.0,0.0,0
PacketPlayInPosition,1673879151688,20.0,20.0,20,0.2,0.1,false,true,AIR,81.97703747725316,100.25220334025373,31.400991219337623,0.0,0.0,0
PacketPlayInPosition,1673879151738,20.0,20.0,20,0.2,0.1,false,true,AIR,81.66989595729399,100.17675927506424,31.30349379080736,0.0,0.0,0
PacketPlayInPosition,1673879151788,20.0,20.0,20,0.2,0.1,false,true,AIR,81.36611505894633,100.02442408821369,31.20705040453964,0.0,0.0,0
PacketPlayInPositionLook,1673879151862,20.0,20.0,20,0.2,0.1,false,true,AIR,81.06538124733996,99.79673560066871,31.111601125545977,107.55973,7.0408096,0
